name,start_date,end_date,location,link,geographical_region,keywords
2024.06.01~30 台中市 佳境共好市集,2024-06-01,2024-06-30,台中市,https://www.twmarket.tw/?p=49652,中臺灣,#常態型假日市集 #台中大坑 #九號步道 #
2024.06.01~30 台中市-頑在藝起市集,2024-06-01,2024-06-30,台中市,https://www.twmarket.tw/?p=49344,中臺灣,"#台中市集 #6月主題活動 #社區市集 #里民活動🟪113年 (進場15:00,活動21:00結束)攤費:350元…..未完待續開場##報名截止至5月15日"
2024.06.01~30 台南市-神農五八市集,2024-06-01,2024-06-30,台南市,https://www.twmarket.tw/?p=49254,南臺灣,#6月 #臺南 #台南 #台南市中西區 #神農街 #付費市集 #20240601-202406301#神農五八市集 #CHILL
2024.06.02 宜蘭縣-國家地理雜誌海洋路跑市集,2024-06-02,2024-06-02,宜蘭縣,https://www.twmarket.tw/?p=49150,北臺灣,
2024.06.04~07 新北市-輔仁大學畢業市集《花young畢戀季》,2024-06-04,2024-06-07,新北市,https://www.twmarket.tw/?p=49169,北臺灣,
2024.06.07~10 台北市-圓山入口廣場,2024-06-07,2024-06-10,台北市,https://www.twmarket.tw/?p=49332,北臺灣,
2024.06.07~10 台東市-島東•有藝市,2024-06-07,2024-06-10,台東縣,https://www.twmarket.tw/?p=49302,東臺灣,**市集品牌招募**島東．有藝市#端午連假#東站廣場 #台東火車站#台東新市集活動訊息：📌市集時間｜6/7(五)-6/10(一)
2024.06.07~10 桃園市-中茂新天地-168幸福市集,2024-06-07,2024-06-10,桃園市,https://www.twmarket.tw/?p=49367,北臺灣,#6月 #桃園市集 #中茂新天地 #168幸福市集＃主題：桃園中茂新天地幸福假日市集-端午連假＃日期：2024/06/07~10（五六日一）＃時間：11:00-20:30＃攤數：16格
2024.06.08 台中市-清新溫泉飯店-清新文創X二手市集,2024-06-08,2024-06-08,台中市,https://www.twmarket.tw/?p=49158,中臺灣,
2024.06.08~09 台中市-12籃主題市集 X誠品生活480 歡慶端午市集,2024-06-08,2024-06-09,台中市,https://www.twmarket.tw/?p=49340,中臺灣,
2024.06.08~09 台中市-帝國製糖廠-有市在帝國,2024-06-08,2024-06-09,台中市,https://www.twmarket.tw/?p=49313,中臺灣,
2024.06.08~09 台北市-內湖紐約家具中心-168幸福市集,2024-06-08,2024-06-09,台北市,https://www.twmarket.tw/?p=49430,北臺灣,#6月 #台北市集 #內湖紐約家具中心 #168幸福市集＃主題：台北內湖紐約家具-週年慶檔期-168幸福市集＃日期：2024/06/08.09（六日）＃時間：12:00-20:00＃攤數：30格
2024.06.08~10 台中市-啃泡市集 端午 ✖︎ 金典綠園道－所以愛會消失對嗎,2024-06-08,2024-06-10,台中市,https://www.twmarket.tw/?p=48958,中臺灣,#台中市 #市集 #6月 #啃泡市集 #nibblebubble #台中金典綠園道 #端午連假
2024.06.08~10 台中市-飛爾市集·端午節連假市集,2024-06-08,2024-06-10,台中市,https://www.twmarket.tw/?p=49324,中臺灣,
2024.06.08~10 台北市-兒童新樂園摩天瘋市集,2024-06-08,2024-06-10,台北市,https://www.twmarket.tw/?p=49201,北臺灣,
2024.06.08~10 台北市-士林科教館端午微瘋市集,2024-06-08,2024-06-10,台北市,https://www.twmarket.tw/?p=49032,北臺灣,#6月 #台北 #士林 #科教館 #天文館 #端午節 #端午市集 #親子 #親子市集 #手作 #市集 #手作市集
2024.06.08~10 台北市-樂萌友樂市 – CITYLINK松山店,2024-06-08,2024-06-10,台北市,https://www.twmarket.tw/?p=49348,北臺灣,
2024.06.08~10 台北市-端午檔期~兒童新樂園X微瘋市集,2024-06-08,2024-06-10,台北市,https://www.twmarket.tw/?p=48474,北臺灣,#6月 #台北市 #台北 #士林 #兒童新樂園 #親子 #端午節 #端午 #市集 #端午市集 #連假 #科教館
2024.06.08~10 台北市-藝起玩市集 x 粽藝繽紛樂-南港Citylink,2024-06-08,2024-06-10,台北市,https://www.twmarket.tw/?p=48867,北臺灣,
2024.06.08~10 台南市-啃泡市集✖︎ 新光三越 小西門－誇父追日,2024-06-08,2024-06-10,台南市,https://www.twmarket.tw/?p=48960,南臺灣,#台南市 #市集 #6月 #啃泡市集 #nibblebubble #台南新光三越小西門 #端午連假
2024.06.08~10 台南市-溫度逝光x南紡購物中心x一見粽情|酪梨派對,2024-06-08,2024-06-10,台南市,https://www.twmarket.tw/?p=49104,南臺灣,
2024.06.08~10 新竹市-純市集x將軍村純市集X將軍村-端午『舟』年慶之大家可以回家啦～,2024-06-08,2024-06-10,新竹市,https://www.twmarket.tw/?p=49292,北臺灣,
2024.06.08~10 桃園市-【2024 水豚君カピバラさんＸ最美圖書館】桃知道 小書蟲書市,2024-06-08,2024-06-10,桃園市,https://www.twmarket.tw/?p=48967,北臺灣,#6月 #桃園 #桃園總圖 #最美圖書館 #唯一官方市集活動ღ #6月 #桃園 #桃園總圖 #最美圖書館 #唯一官方市集活動
2024.06.08~10 高雄市-龍粽登場,2024-06-08,2024-06-10,高雄市,https://www.twmarket.tw/?p=49082,南臺灣,#6月 #高雄市集 #橋頭糖廠 #匠人職市 #龍粽登場#陸上龍舟趣味競走 #百人立蛋活動 #粽子香包DIY #雄黃酒 #午時水 #掛艾草驅凶避邪 #招募類型 #文創手作商品 #地方小農特產 #居家芳療美學 #皮件飾品水晶 #草本多肉植物 #占星塔羅命理 #創新產業推廣 #創作型工作者 #創藝美食飲品 #節日應景商品 #傳統民俗技藝
2024.06.09~29 基隆市-七堵榕樹下市集,2024-06-09,2024-06-29,基隆市,https://www.twmarket.tw/?p=49631,北臺灣,
2024.06.14~16 新北市-淡水捷運2號出口廣場,2024-06-14,2024-06-16,新北市,https://www.twmarket.tw/?p=48399,北臺灣,#6月 #新北市集 #淡水捷運8號廣場 #168幸福市集＃主題：淡水捷運2號出口廣場X168幸福市集＃日期：2024/06/14~16（五六日） #6月 #新北市集 #淡水捷運8號廣場 #168幸福市集
2024.06.15~16 台中市-飛爾市集·一德洋樓,2024-06-15,2024-06-16,台中市,https://www.twmarket.tw/?p=49328,中臺灣,
2024.06.15~16 台北市-公館水源市場-168幸福市集,2024-06-15,2024-06-16,台北市,https://www.twmarket.tw/?p=49363,北臺灣,#6月 #台北市集 #公館水源市場 #168幸福市集＃主題：公館水源市場假日市集-168幸福市集＃日期：2024/06/15~16（六日）＃時間：13:00-21:30＃攤數：12格
2024.06.15~16 台北市-南昌永續 仲夏派對 「減碳小樹集」,2024-06-15,2024-06-16,台北市,https://www.twmarket.tw/?p=49456,北臺灣,
2024.06.15~16 新竹市-夏日冰菓市,2024-06-15,2024-06-16,新竹市,https://www.twmarket.tw/?p=49427,北臺灣,
2024.06.15~16 桃園市-初夏慶典 日系手作市集,2024-06-15,2024-06-16,桃園市,https://www.twmarket.tw/?p=49214,北臺灣,
2024.06.15~16 純市集-糸屯女子夏午茶@新竹大遠百,2024-06-15,2024-06-16,新竹市,https://www.twmarket.tw/?p=49472,北臺灣,
2024.06.16~30 新北市- 陶×生：假日生活藝術市集,2024-06-16,2024-06-30,新北市,https://www.twmarket.tw/?p=49519,北臺灣,
2024.06.21~23 新北市-小碧潭捷運站4樓,2024-06-21,2024-06-23,新北市,https://www.twmarket.tw/?p=48419,北臺灣,#6月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集＃主題：小碧潭捷運站4樓-168幸福市集（室內場不怕風雨）＃日期：2024/06/21~23 #6月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集
2024.06.21~23 桃園市-滿天星花海 畢業快樂市集,2024-06-21,2024-06-23,桃園市,https://www.twmarket.tw/?p=49198,北臺灣,
2024.06.22~23 台中市-飛爾市集·迪卡儂北屯店,2024-06-22,2024-06-23,台中市,https://www.twmarket.tw/?p=49330,中臺灣,
2024.06.22~23 台北市-夏旅の市 -安森町市集,2024-06-22,2024-06-23,台北市,https://www.twmarket.tw/?p=49172,北臺灣,
2024.06.22~23 台北市-慶端午玩具市集vol.18,2024-06-22,2024-06-23,台北市,https://www.twmarket.tw/?p=49469,北臺灣,
2024.06.22~23 桃園市-純市集-納涼一夏＠桃園新光三越站前店,2024-06-22,2024-06-23,桃園市,https://www.twmarket.tw/?p=49657,北臺灣,#6月 #桃園市 #新光三越 #百貨公司
2024.06.28~30 台北市-創物文化祭Ideas Assemble！,2024-06-28,2024-06-30,台北市,https://www.twmarket.tw/?p=49063,北臺灣,#6月 #台北市 #松山文創園區 #松菸 #5號倉庫 #文化祭招商 #6月 #台北市 #松山文創園區 #松菸 #5號倉庫 #文化祭招商 #6月 #台北市 #松山文創園區 #松菸 #5號倉庫 #文化祭招商
2024.06.28~30-新北市-新店碧潭捷運站(遮雨廊道),2024-06-28,2024-06-30,新北市,https://www.twmarket.tw/?p=48389,北臺灣,#6月 #新北市集 #新店捷運站 #碧潭站 #168幸福市集＃主題：新店捷運站(碧潭)廣場X168幸福市集
2024.06.29 新竹市-純市集-勞工親子童樂會@關新公園,2024-06-29,2024-06-29,新竹市,https://www.twmarket.tw/?p=49660,北臺灣,#6月份 #新竹市 #勞工同樂會 #純市集 #關新公園
2024.06.29-30 桃園市-桃園八德置地生活廣場微瘋市集,2024-06-29,2024-06-30,桃園市,https://www.twmarket.tw/?p=49275,北臺灣,#6月#桃園 #八德 #八德置地生活廣場 #廣豐新天地 #桃園統領 #統領廣場 #賣場 #商場
2024.06.29~30 台北市-Machi MAJI 友情信物 選物市集,2024-06-29,2024-06-30,台北市,https://www.twmarket.tw/?p=49230,北臺灣,"#夏天珍貴的室內場地,歡迎一起參與 #夏天珍貴的室內場地,歡迎一起參與 #夏天珍貴的室內場地,歡迎一起參與 #夏天珍貴的室內場地,歡迎一起參與"
2024.06.29~30 台北市-公館水源市場-168幸福市集,2024-06-29,2024-06-30,台北市,https://www.twmarket.tw/?p=49365,北臺灣,#6月 #台北市集 #公館水源市場 #168幸福市集＃主題：公館水源市場假日市集-168幸福市集＃日期：2024/06/29~30（六日）＃時間：13:00-21:30＃攤數：12格
2024.06.29~30 台北市-軟萌友樂市,2024-06-29,2024-06-30,台北市,https://www.twmarket.tw/?p=49241,北臺灣,#夏天搶手的室內場地 #手刀報名 #夏天搶手的室內場地 #手刀報名 #夏天搶手的室內場地 #手刀報名
2024.06.29~30 台南市-啃泡市集✖︎ 新光三越 小西門－歐吹派對,2024-06-29,2024-06-30,台南市,https://www.twmarket.tw/?p=48964,南臺灣,#台南市 #6月 #啃泡市集 #nibblebubble #台南新光三越小西門
2024.06.29~30 桃園市-桃園八德置地生活廣場微瘋市集,2024-06-29,2024-06-30,桃園市,https://www.twmarket.tw/?p=49259,北臺灣,
2024.06~07月 台北市-萬物皆有趣~夏日市集 樂活生活節~,2024-06-01,2024-07-31,台北市,https://www.twmarket.tw/?p=49278,北臺灣,#6月 #7月 #台北 #K區地下街 #台北車站 #東廣場 #夏季市集 #不用排班 #櫃位 #寄售 #東森購物
2024.06~08月 (三義)小夏市集-6/21~8/18,2024-06-21,2024-08-18,苗栗縣,https://www.twmarket.tw/?p=49459,中臺灣,#6月 #7月 #8月 #苗栗 #三義車亭休息站 #休息站 #寄售 #選物店 #快閃 #國道一號 #三義交流道
2024.06~09 新北市-淡水微瘋精品小市集,2024-06-01,2024-06-30,新北市,https://www.twmarket.tw/?p=49668,北臺灣,
2024.06~09月 台北市-純市集-鬆弛綠意＠松山citylink,2024-06-01,2024-09-30,台北市,https://www.twmarket.tw/?p=49616,北臺灣,#台北市 #6月 #7月 #8月 #citylink松山壹號店
2024.06月 新北市- 小拾光倉庫中和環球,2024-06-01,2024-06-30,新北市,https://www.twmarket.tw/?p=49035,北臺灣,#新北市 #購物中心 #6月 #中和環球 #小拾光倉庫小拾光倉庫6月巡迴到中和環球購物囉！中和環球購物中心位於中和中山路三段，館內商場、餐廳、電影院應有盡有，是中永和地區假日家庭遊憩的首選，小拾光倉庫6月與你在中和環球一起同樂！市集名稱：摭拾368創意市集-小拾光倉庫中和環球📅市集日期：6/1、6/2、6/8、6/9、6/10、6/22、6/23、6/29、6/30🕙活動時間：早上11點至晚上20點📍活動地點：中和環球購物中心1F樓戶外廣場📌招商類型：文創、飾品、甜點、植栽、手作、服飾、親子用品、寵物、編織👉🏻報名由此進：https://reurl.cc/13nLY8👉🏻小拾光倉庫5月松菸場：https://reurl.cc/v0zQMj可加入摭拾line@官方帳號詢問專人：https://lin.ee/qx3XIB5
2024.6.15~16 高雄市-芭比路跑粉紅市集,2024-06-15,2024-06-16,高雄市,https://www.twmarket.tw/?p=49677,南臺灣,
2024.6.22~23 新北市-仲夏新店捷運站微瘋市集,2024-06-22,2024-06-23,新北市,https://www.twmarket.tw/?p=48949,北臺灣,#6月 #仲夏 #新店 #捷運站 #新店捷運站 #捷運出口 #廣場 #捷運站廣場
2024.07.05~07 新北市-無邊境 經典市集-夏日版 202407美河市,2024-07-05,2024-07-07,新北市,https://www.twmarket.tw/?p=49638,北臺灣,
2024.07.06-07新竹市~童裝一條街，竹北享平方,2024-07-06,2024-07-06,新竹市,https://www.twmarket.tw/?p=49592,北臺灣,
2024.07.06~07 台中市-飛爾市集·米平方商場,2024-07-06,2024-07-07,台中市,https://www.twmarket.tw/?p=49405,中臺灣,
2024.07.06~07 台南市-南紡購物中心x他人視角,2024-07-06,2024-07-07,台南市,https://www.twmarket.tw/?p=49417,南臺灣,
2024.07.06~07 高雄市-職原市 ✖︎ 玉竹商圈&大統百貨五福店《餐車嘉年華》,2024-07-06,2024-07-07,高雄市,https://www.twmarket.tw/?p=49597,南臺灣,#7月 #高雄市 #大統百貨五福店 #中央公園玉竹商圈 #付費市集 #職原市活動企業社 #熱列招募中
2024.07.12~14 桃園市-中茂新天地-168幸福市集,2024-07-12,2024-07-14,桃園市,https://www.twmarket.tw/?p=48991,北臺灣,#7月 #桃園市集 #中茂新天地 #168幸福市集＃主題：桃園中茂新天地幸福假日市集＃日期：2024/07/12~14（五六日）＃時間：11:00-20:30＃攤數：16格
2024.07.13~14 台中市-飛爾市集·迪卡儂北屯店,2024-07-13,2024-07-14,台中市,https://www.twmarket.tw/?p=49407,中臺灣,
2024.07.13~14 台北市-Hello EARTH 地球 你好嗎? 安森町環保市集,2024-07-13,2024-07-14,台北市,https://www.twmarket.tw/?p=49675,北臺灣,
2024.07.13~14 台北市-Hello SUMMER  涼好一夏市集,2024-07-13,2024-07-14,台北市,https://www.twmarket.tw/?p=49533,北臺灣,
2024.07.13~14 台南市-鹿耳門聖母廟_異國風情,2024-07-13,2024-07-14,台南市,https://www.twmarket.tw/?p=49515,南臺灣,
2024.07.13~14 桃園市-統領百貨x微瘋市集,2024-07-13,2024-07-14,桃園市,https://www.twmarket.tw/?p=48969,北臺灣,#7月#桃園 #桃園統領 #統領廣場 #賣場 #商場 #百貨
2024.07.13~14 高雄市-職原市 ✖︎ 漢神巨蛋 《呷冰祭》,2024-07-13,2024-07-14,高雄市,https://www.twmarket.tw/?p=49603,南臺灣,#7月 #高雄市 #漢神巨蛋 #冰品 #付費市集 #職原市活動企業社 ▎職原市︱巨蛋呷冰祭#熱列招募中
2024.07.13~14 高雄市-職原市 ✖︎ 玉竹商圈&大統百貨五福店《餐車嘉年華》,2024-07-13,2024-07-14,高雄市,https://www.twmarket.tw/?p=49600,南臺灣,#7月 #高雄市 #大統百貨五福店 #中央公園玉竹商圈 #付費市集 #職原市活動企業社 #熱列招募中
2024.07.20~21 台中市-飛爾市集·一德洋樓,2024-07-20,2024-07-21,台中市,https://www.twmarket.tw/?p=49409,中臺灣,
2024.07.20~21 台北市-Hello VACATION一起去旅行 夏日市集,2024-07-20,2024-07-21,台北市,https://www.twmarket.tw/?p=49647,北臺灣,
2024.07.20~21 台北市-品牌十週年活動,2024-07-20,2024-07-21,台北市,https://www.twmarket.tw/?p=49160,北臺灣,
2024.07.26~28 新北市-小碧潭捷運站4樓,2024-07-26,2024-07-28,新北市,https://www.twmarket.tw/?p=49372,北臺灣,#7月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集＃主題：小碧潭捷運站4樓-168幸福市集（室內場不怕風雨）＃日期：2024/07/26~28 #7月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集
2024.07.27~28 台中市-飛爾市集·迪卡儂北屯店,2024-07-27,2024-07-28,台中市,https://www.twmarket.tw/?p=49411,中臺灣,
2024.08.03 新竹縣-國際青年商會中華民國總會桃竹苗區域大會X微瘋市集,2024-08-03,2024-08-03,新竹縣,https://www.twmarket.tw/?p=49271,北臺灣,#新竹 #湖口 #新竹湖口 #湖口好客文創園區 #湖口三元宮後停車場 #三元宮 #停車場 #國際青年商會 #青商會 #市集
2024.08.03~04 台中市-飛爾市集·東勢客家文化園區,2024-08-03,2024-08-04,台中市,https://www.twmarket.tw/?p=49403,中臺灣,
2024.08.09~11 桃園市-中茂新天地-168幸福市集,2024-08-09,2024-08-11,桃園市,https://www.twmarket.tw/?p=49374,北臺灣,#8月 #桃園市集 #中茂新天地 #168幸福市集＃主題：桃園中茂新天地幸福假日市集＃日期：2024/08/09~11（五六日）＃時間：11:00-20:30＃攤數：16格
2024.08.10~11 台中市-飛爾市集·迪卡儂北屯店,2024-08-10,2024-08-11,台中市,https://www.twmarket.tw/?p=49432,中臺灣,
2024.08.17~18 台中市-飛爾市集·一德洋樓,2024-08-17,2024-08-18,台中市,https://www.twmarket.tw/?p=49434,中臺灣,
2024.08.23~25 新北市-小碧潭捷運站4樓,2024-08-23,2024-08-25,新北市,https://www.twmarket.tw/?p=49381,北臺灣,#8月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集＃主題：小碧潭捷運站4樓-168幸福市集（室內場不怕風雨）＃日期：2024/08/23~25 #8月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集
2024.08.24~25 台中市-飛爾市集·迪卡儂北屯店,2024-08-24,2024-08-25,台中市,https://www.twmarket.tw/?p=49436,中臺灣,
2024.8.24~25 台北市-松菸-失態文創市集,2024-08-24,2024-08-25,台北市,https://www.twmarket.tw/?p=49610,北臺灣,
2024.09.06~08 新北市-中和四號公園,2024-09-06,2024-09-08,新北市,https://www.twmarket.tw/?p=49295,北臺灣,#9月 #新北市集 #中和四號公園 #國立臺灣圖書館 #168幸福市集＃主題：新北中和四號公園–168幸福市集＃日期：2024.09.06~08（周五六日） #9月 #新北市集 #中和四號公園 #國立臺灣圖書館 #168幸福市集
2024.09.13~15 台北市-台北圓山花博,2024-09-13,2024-09-15,台北市,https://www.twmarket.tw/?p=49351,北臺灣,#9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集
2024.09.13~15 桃園市-中茂新天地-168幸福市集,2024-09-13,2024-09-15,桃園市,https://www.twmarket.tw/?p=49387,北臺灣,#9月 #桃園市集 #中茂新天地 #168幸福市集＃主題：桃園中茂新天地幸福假日市集＃日期：2024/09/13~15（五六日）＃時間：11:00-20:30＃攤數：16格
2024.09.20~22 台北市-台北圓山花博,2024-09-20,2024-09-22,台北市,https://www.twmarket.tw/?p=49391,北臺灣,#9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集 #9月 #台北市集 #圓山花博公園 #168幸福市集
2024.09.21~22 高雄市-職原市 ✖︎ 駁二大義倉庫棧,2024-09-21,2024-09-22,高雄市,https://www.twmarket.tw/?p=49605,南臺灣,
2024.09.27~29 新北市-小碧潭捷運站4樓,2024-09-27,2024-09-29,新北市,https://www.twmarket.tw/?p=49393,北臺灣,#9月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集＃主題：小碧潭捷運站4樓-168幸福市集（室內場不怕風雨）＃日期：2024/09/27~29＃時間：11:00-20:00＃攤數：16格 #9月 #新北市集 #小碧潭捷運站 #美河市購物商場 #168幸福市集
2024.09.28~29 高雄市-職原市 ✖︎ 駁二蓬萊 戶外廣場,2024-09-28,2024-09-29,高雄市,https://www.twmarket.tw/?p=49607,南臺灣,
2024.01.05-07 無邊境 經典市集,2024-01-05,2024-01-07,新北市,https://www.twmarket.tw/?p=47347,北臺灣,
2024.01.27凝聚美好時刻 團圓市集 招商表單,2024-01-27,2024-01-27,臺北市,https://www.twmarket.tw/?p=47342,北臺灣,
散步遊者市集｜高美館｜品牌招募,2024-03-09,2024-03-10,高雄市,https://www.twmarket.tw/?p=47808,南臺灣,｜#散步遊者市集｜#高雄市｜#高美館｜#3月｜#品牌招募｜ #散步遊者市集 #散步遊者市集 #高雄市 #高雄市 #高美館 #高美館 #3月 #3月 #品牌招募 #品牌招募
2024.04.20~21 麥噹噹歡樂親子市集,2024-04-20,2024-04-21,桃園市,https://www.twmarket.tw/?p=48858,北臺灣,#5月#桃園 #八德 #八德置地生活廣場 #廣豐新天地 #桃園統領 #統領廣場 #賣場 #商場
2024.04.26~28-第12屆澳門國際旅遊（產業）博覽會,2024-04-26,2024-04-28,澳門,https://www.twmarket.tw/?p=47711,澳門,#4月 #澳門市集 #澳門國際旅遊博覽會 #168幸福市集第十二屆澳門國際旅遊（產業）博覽會日期：2024年4月26日-4月28日地點：澳門威尼斯人會展中心ABC館主辦機構：澳門特別行政區政府旅遊局台灣文創區承辦單位：霆益國際168幸福市集 #4月 #澳門市集 #澳門國際旅遊博覽會 #168幸福市集
2024.04.27~28 純市集x享平方-藝享世界,2024-04-27,2024-04-28,新竹市,https://www.twmarket.tw/?p=48863,北臺灣,#四月 #新竹市 #享平方 #電影院
純市集-童慶森林 桃園總圖/桃知道創生活廣場,2024-04-04,2024-04-07,桃園市,https://www.twmarket.tw/?p=48348,北臺灣,
摭拾368-小時光倉庫市集,2024-05-04,2024-05-05,台北市,https://www.twmarket.tw/?p=48693,北臺灣,#信義區 #室外市集 #5月 #松菸文創園區 #摭拾368創意市集
純市集-超級媽媽購物中心,2024-05-04,2024-05-05,桃園市,https://www.twmarket.tw/?p=49025,北臺灣,
